GENESIS-Tabelle: 12511-0004
Einbürgerungen von Ausländern: Deutschland, Jahre,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ländergruppierungen/Staatsangehörigkeit, Altersgruppen,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Geschlecht, Familienstand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einbürgerungsstatistik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einbürgerungen von Ausländern (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt
2012;Europa;verheiratet;-;-;-;-;2;-;3;4;7;9;24;55;93;1000;2570;3759;1628;981;593;399;253;208;133;74;19;6;4;-;-;-;-;-;1;1;1;18;43;70;100;167;212;1658;3075;3211;2274;1213;756;435;338;211;95;46;13;5;-;-;-;-;-;-;3;1;4;22;50;79;124;222;305;2658;5645;6970;3902;2194;1349;834;591;419;228;120;32;11;4;-
2012;Europa;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6;11;7;8;7;5;6;13;9;10;2;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;18;32;28;49;33;59;43;51;37;20;14;7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;24;43;35;57;40;64;49;64;46;30;16;13;3;-
2012;Europa;geschieden;-;-;-;-;-;1;-;-;-;1;2;2;1;45;221;363;209;126;85;47;39;22;17;5;-;1;-;-;-;-;-;-;1;-;-;-;2;2;6;6;10;137;467;590;486;330;206;90;67;37;16;4;4;3;1;-;-;-;-;-;1;1;-;-;2;3;8;8;11;182;688;953;695;456;291;137;106;59;33;9;4;4;1;-
2012;Europa;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;7;17;14;10;4;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;7;1;6;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;9;24;15;16;5;7;1;1;-;-;-;-;-;-;-
2012;Europa;Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;7;3;1;-;-;-;-;-;-;-;-;-;-
2012;Europa;Lebenspartner verstorben;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);ledig;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);verheiratet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (seit 01.02.2020);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);ledig;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);verheiratet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (seit 01.02.2020);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;EU-28 (bis 31.01.2020);ledig;114;210;430;137;159;168;192;161;159;133;117;119;136;752;565;371;225;110;44;20;11;10;2;4;-;1;1;-;101;198;390;109;160;167;159;150;140;113;114;123;134;851;737;352;129;71;24;19;7;5;4;3;-;-;-;-;215;408;820;246;319;335;351;311;299;246;231;242;270;1603;1302;723;354;181;68;39;18;15;6;7;-;1;1;-
2012;EU-28 (bis 31.01.2020);verheiratet;-;-;-;-;1;-;2;-;1;1;1;4;3;108;440;669;611;456;308;249;156;133;84;47;6;4;3;-;-;-;-;-;-;-;-;1;2;8;4;18;37;503;1380;1617;1207;683;454;303;258;148;60;23;6;3;-;-;-;-;-;-;1;-;2;1;3;9;5;22;40;611;1820;2286;1818;1139;762;552;414;281;144;70;12;7;3;-
2012;EU-28 (bis 31.01.2020);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;6;4;3;3;10;8;8;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;15;11;24;21;40;24;36;22;11;8;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;18;13;30;25;43;27;46;30;19;9;8;3;-
2012;EU-28 (bis 31.01.2020);geschieden;-;-;-;-;-;1;-;-;-;-;-;-;-;3;29;41;69;63;51;31;26;17;10;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;39;195;277;240;198;121;58;38;22;9;1;3;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3;42;224;318;309;261;172;89;64;39;19;3;3;3;-;-
2012;EU-28 (bis 31.01.2020);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;2;10;11;5;3;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;14;12;9;3;5;1;1;-;-;-;-;-;-;-
2012;EU-28 (bis 31.01.2020);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;1;-;-;-;-;-;-;-;-;-;-
2012;EU-28 (bis 31.01.2020);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-28 (bis 31.01.2020);ledig;787;1982;3952;1289;1487;1243;1396;2517;1662;1387;1167;1080;979;3210;2073;1258;369;163;72;46;19;11;4;4;2;1;2;-;661;1786;3430;1134;1317;1127;1405;2169;1823;1506;1231;1000;871;2269;1049;435;225;96;43;34;8;9;8;6;2;-;-;1;1448;3768;7382;2423;2804;2370;2801;4686;3485;2893;2398;2080;1850;5479;3122;1693;594;259;115;80;27;20;12;10;4;1;2;1
2012;Drittstaaten zu EU-28 (bis 31.01.2020);verheiratet;-;-;-;-;1;2;2;5;9;10;27;70;121;1616;4178;5038;2518;1452;843;469;306;261;161;69;36;13;5;-;-;-;-;-;2;1;1;23;47;80;121;210;297;2440;4243;3862;2699;1507;825;425;258;180;90;48;14;7;-;-;-;-;-;-;3;3;3;28;56;90;148;280;418;4056;8421;8900;5217;2959;1668;894;564;441;251;117;50;20;5;-
2012;Drittstaaten zu EU-28 (bis 31.01.2020);verwitwet;-;-;-;-;-;-;-;-;-;-;-;1;-;1;12;20;14;13;17;11;12;13;7;3;4;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;29;47;54;68;66;50;49;58;48;34;17;10;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;41;67;68;81;83;61;61;71;55;37;21;17;3;-
2012;Drittstaaten zu EU-28 (bis 31.01.2020);geschieden;-;-;-;-;-;-;-;-;-;1;2;2;2;76;395;584;426;237;127;72;42;33;17;5;3;-;1;-;-;-;-;-;1;-;-;-;2;2;6;8;8;167;519;589;521;295;185;83;61;40;16;7;4;4;2;-;-;-;-;-;1;-;-;-;2;3;8;10;10;243;914;1173;947;532;312;155;103;73;33;12;7;4;3;-
2012;Drittstaaten zu EU-28 (bis 31.01.2020);Lebenspartnerschaft;-;-;-;-;-;-;-;-;1;-;1;4;2;32;49;32;16;6;8;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;1;5;7;2;5;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;6;3;37;56;34;21;13;10;1;1;1;-;-;-;-;-;-
2012;Drittstaaten zu EU-28 (bis 31.01.2020);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;8;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;9;11;1;1;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-28 (bis 31.01.2020);Lebenspartner verstorben;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (bis 30.06.2013);ledig;114;206;423;131;155;163;188;152;149;126;113;113;130;725;544;361;221;109;44;20;11;10;1;4;-;1;1;-;100;192;382;104;152;162;158;142;134;107;103;117;126;817;711;334;125;70;24;19;7;5;4;3;-;-;-;-;214;398;805;235;307;325;346;294;283;233;216;230;256;1542;1255;695;346;179;68;39;18;15;5;7;-;1;1;-
2012;EU-27 (bis 30.06.2013);verheiratet;-;-;-;-;1;-;2;-;1;1;1;4;3;104;429;647;598;450;298;248;155;128;84;47;6;4;3;-;-;-;-;-;-;-;-;1;1;8;4;16;37;488;1353;1590;1183;676;445;298;250;143;60;23;6;3;-;-;-;-;-;-;1;-;2;1;2;9;5;20;40;592;1782;2237;1781;1126;743;546;405;271;144;70;12;7;3;-
2012;EU-27 (bis 30.06.2013);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;5;4;3;3;10;8;8;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;15;11;24;21;40;22;36;22;11;8;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;18;13;29;25;43;25;46;30;19;9;8;3;-
2012;EU-27 (bis 30.06.2013);geschieden;-;-;-;-;-;1;-;-;-;-;-;-;-;3;28;40;68;62;50;29;26;17;9;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;38;191;266;231;195;119;58;38;21;9;1;3;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3;41;219;306;299;257;169;87;64;38;18;3;3;3;-;-
2012;EU-27 (bis 30.06.2013);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;2;10;11;5;3;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;14;12;9;3;5;1;1;-;-;-;-;-;-;-
2012;EU-27 (bis 30.06.2013);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;1;-;-;-;-;-;-;-;-;-;-
2012;EU-27 (bis 30.06.2013);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (bis 30.06.2013);ledig;787;1986;3959;1295;1491;1248;1400;2526;1672;1394;1171;1086;985;3237;2094;1268;373;164;72;46;19;11;5;4;2;1;2;-;662;1792;3438;1139;1325;1132;1406;2177;1829;1512;1242;1006;879;2303;1075;453;229;97;43;34;8;9;8;6;2;-;-;1;1449;3778;7397;2434;2816;2380;2806;4703;3501;2906;2413;2092;1864;5540;3169;1721;602;261;115;80;27;20;13;10;4;1;2;1
2012;Drittstaaten zu EU-27 (bis 30.06.2013);verheiratet;-;-;-;-;1;2;2;5;9;10;27;70;121;1620;4189;5060;2531;1458;853;470;307;266;161;69;36;13;5;-;-;-;-;-;2;1;1;23;48;80;121;212;297;2455;4270;3889;2723;1514;834;430;266;185;90;48;14;7;-;-;-;-;-;-;3;3;3;28;57;90;148;282;418;4075;8459;8949;5254;2972;1687;900;573;451;251;117;50;20;5;-
2012;Drittstaaten zu EU-27 (bis 30.06.2013);verwitwet;-;-;-;-;-;-;-;-;-;-;-;1;-;1;12;20;14;14;17;11;12;13;7;3;4;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;30;47;54;68;66;50;51;58;48;34;17;10;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;42;67;68;82;83;61;63;71;55;37;21;17;3;-
2012;Drittstaaten zu EU-27 (bis 30.06.2013);geschieden;-;-;-;-;-;-;-;-;-;1;2;2;2;76;396;585;427;238;128;74;42;33;18;5;3;-;1;-;-;-;-;-;1;-;-;-;2;2;6;8;8;168;523;600;530;298;187;83;61;41;16;7;4;4;2;-;-;-;-;-;1;-;-;-;2;3;8;10;10;244;919;1185;957;536;315;157;103;74;34;12;7;4;3;-
2012;Drittstaaten zu EU-27 (bis 30.06.2013);Lebenspartnerschaft;-;-;-;-;-;-;-;-;1;-;1;4;2;32;49;32;16;6;8;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;1;5;7;2;5;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;6;3;37;56;34;21;13;10;1;1;1;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (bis 30.06.2013);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;8;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;9;11;1;1;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-27 (bis 30.06.2013);Lebenspartner verstorben;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-
2012;EU-25 (bis 31.12.2006);ledig;70;145;348;119;140;154;169;138;137;112;101;102;114;572;408;322;214;107;42;19;11;10;1;4;-;1;1;-;53;129;321;92;132;142;142;126;117;92;93;101;111;511;446;257;114;68;19;19;7;5;4;3;-;-;-;-;123;274;669;211;272;296;311;264;254;204;194;203;225;1083;854;579;328;175;61;38;18;15;5;7;-;1;1;-
2012;EU-25 (bis 31.12.2006);verheiratet;-;-;-;-;1;-;2;-;1;1;1;4;3;84;305;491;501;402;282;232;144;124;83;44;6;4;3;-;-;-;-;-;-;-;-;1;-;8;4;12;29;326;888;1177;933;553;397;274;237;135;59;20;5;3;-;-;-;-;-;-;1;-;2;1;1;9;5;16;32;410;1193;1668;1434;955;679;506;381;259;142;64;11;7;3;-
2012;EU-25 (bis 31.12.2006);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;4;2;3;3;10;7;8;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;9;8;16;16;31;20;34;21;10;8;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;12;9;20;18;34;23;44;28;18;9;8;3;-
2012;EU-25 (bis 31.12.2006);geschieden;-;-;-;-;-;1;-;-;-;-;-;-;-;2;18;34;58;57;45;26;26;15;8;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;17;121;191;179;169;108;53;36;20;8;1;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3;19;139;225;237;226;153;79;62;35;16;3;2;3;-;-
2012;EU-25 (bis 31.12.2006);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;7;5;3;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;10;8;9;3;5;1;1;-;-;-;-;-;-;-
2012;EU-25 (bis 31.12.2006);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;1;-;-;-;-;-;-;-;-;-;-
2012;EU-25 (bis 31.12.2006);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-25 (bis 31.12.2006);ledig;831;2047;4034;1307;1506;1257;1419;2540;1684;1408;1183;1097;1001;3390;2230;1307;380;166;74;47;19;11;5;4;2;1;2;-;709;1855;3499;1151;1345;1152;1422;2193;1846;1527;1252;1022;894;2609;1340;530;240;99;48;34;8;9;8;6;2;-;-;1;1540;3902;7533;2458;2851;2409;2841;4733;3530;2935;2435;2119;1895;5999;3570;1837;620;265;122;81;27;20;13;10;4;1;2;1
2012;Drittstaaten zu EU-25 (bis 31.12.2006);verheiratet;-;-;-;-;1;2;2;5;9;10;27;70;121;1640;4313;5216;2628;1506;869;486;318;270;162;72;36;13;5;-;-;-;-;-;2;1;1;23;49;80;121;216;305;2617;4735;4302;2973;1637;882;454;279;193;91;51;15;7;-;-;-;-;-;-;3;3;3;28;58;90;148;286;426;4257;9048;9518;5601;3143;1751;940;597;463;253;123;51;20;5;-
2012;Drittstaaten zu EU-25 (bis 31.12.2006);verwitwet;-;-;-;-;-;-;-;-;-;-;-;1;-;2;13;20;15;15;19;11;12;13;8;3;4;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;33;53;57;76;71;59;53;60;49;35;17;10;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;46;73;72;91;90;70;65;73;57;38;21;17;3;-
2012;Drittstaaten zu EU-25 (bis 31.12.2006);geschieden;-;-;-;-;-;-;-;-;-;1;2;2;2;77;406;591;437;243;133;77;42;35;19;5;3;-;1;-;-;-;-;-;1;-;-;-;2;2;6;8;8;189;593;675;582;324;198;88;63;42;17;7;5;4;2;-;-;-;-;-;1;-;-;-;2;3;8;10;10;266;999;1266;1019;567;331;165;105;77;36;12;8;4;3;-
2012;Drittstaaten zu EU-25 (bis 31.12.2006);Lebenspartnerschaft;-;-;-;-;-;-;-;-;1;-;1;4;2;32;53;36;16;6;8;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;1;6;7;2;5;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;6;3;38;60;38;21;13;10;1;1;1;-;-;-;-;-;-
2012;Drittstaaten zu EU-25 (bis 31.12.2006);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;9;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;11;11;1;1;-;-;-;-;-;-;-;-;-
2012;Drittstaaten zu EU-25 (bis 31.12.2006);Lebenspartner verstorben;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-
2012;EU-15 (bis 30.04.2004);ledig;21;78;243;79;92;84;109;91;84;71;55;71;75;384;287;256;189;94;38;11;5;9;1;2;-;-;1;-;17;68;216;68;73;81;78;64;77;53;62;58;71;303;242;164;87;58;16;15;5;4;4;3;-;-;-;-;38;146;459;147;165;165;187;155;161;124;117;129;146;687;529;420;276;152;54;26;10;13;5;5;-;-;1;-
